ind_variables,p,SSE,R2,adj_R2,Cp,AIC,BIC,PRESS
LSTAT + RAD + B + ZN,4,78.0292000912263,0.6754135014358995,0.670178235330027,52.16648933211758,-9.293283391511522,8.373664052126081,15.439181844679013
LSTAT + DIS + B + ZN,4,77.37315333171901,0.6958546681911066,0.6909490983232213,49.67640785782561,-22.353078359104757,-4.686130915467153,15.240264018429231
RM + CRIM + INDUS + TAX,4,83.31933163257801,0.7304742032181735,0.7261270129474988,72.245635150292,-18.29767095274974,-0.630723509112137,18.15059589919783
RM + CRIM + INDUS + NOX,4,84.18167064091149,0.7027781010728172,0.6979841994772176,75.51871646361667,-10.207439813916267,7.459507629721337,17.938783479955667
RM + CRIM + INDUS + AGE,4,83.53024151014475,0.7302677650004215,0.7259172450810734,73.04616159335916,-22.163829077604476,-4.496881633966872,17.789897498345304
RM + CRIM + INDUS + PTRATIO,4,83.34902346706788,0.8202112112359798,0.8173113920623666,72.35833304252225,-34.34288687263734,-16.675939428999733,17.109939739419776
RM + CRIM + INDUS + RAD,4,84.40778639708427,0.7117602320124659,0.7071112034965379,76.37695811687053,-10.3255448932415,7.341402550396104,18.436824216282925
RM + CRIM + INDUS + DIS,4,84.14682583746017,0.7151722945961855,0.7105782993477369,75.38646003784811,-10.722671971442082,6.944275472195521,17.997185976759894
RM + CRIM + INDUS + B,4,82.73698115840793,0.7471227529833442,0.743044087708882,70.03527421753597,-24.778797019348076,-7.1118495757104725,18.275627941009365
RM + CRIM + INDUS + ZN,4,84.27548442428214,0.7155404028687298,0.7109523448504835,75.87479468612014,-11.739822509951068,5.927124933686535,18.0939000038998
RM + CRIM + TAX + NOX,4,83.5817641703437,0.7138245934063878,0.7092088610419747,73.24172024799532,-14.306181454181,3.3607659894566027,18.113682528176355
RM + CRIM + TAX + AGE,4,82.59081499033509,0.7649155495077321,0.7611238648223729,69.48048805022108,-29.05990105543981,-11.392953611802206,17.878565980199642
RM + CRIM + TAX + PTRATIO,4,82.59081499033509,0.7649155495077321,0.7611238648223729,69.48048805022108,-29.05990105543981,-11.392953611802206,17.80481775713019
RM + CRIM + TAX + RAD,4,84.44067534634031,0.7208127712586647,0.7163097514402561,76.50179093109386,-12.008842088860092,5.658105354777511,18.427319218449558
RM + CRIM + TAX + DIS,4,84.42608421351946,0.7372084151177647,0.7329698411680512,76.44640904100811,-13.388673675931045,4.278273767706558,18.638512249635433
RM + CRIM + TAX + B,4,83.66704922680381,0.8096481816894494,0.8065779910715373,73.5654269595181,-25.978342027889596,-8.311394584251993,18.77324687370905
RM + CRIM + TAX + ZN,4,82.73655711683357,0.7570501137662005,0.7531315672140424,70.03366473154534,-22.08714720740545,-4.420199763767847,18.307650108956377
RM + CRIM + NOX + AGE,4,85.32517113188644,0.7030010797179123,0.6982107745520721,79.85897018357866,-9.31856480531286,8.348382638324743,18.06820378658963
RM + CRIM + NOX + PTRATIO,4,82.8298748632434,0.7384239366954239,0.7342049679324469,70.38786020342349,-33.093283490085014,-15.42633604644741,16.47984093758632
RM + CRIM + NOX + RAD,4,86.13561318648104,0.6869481050126682,0.6818988808999693,82.93507217918761,0.2368630682805133,17.903810511918117,18.591466067820054
RM + CRIM + NOX + DIS,4,86.4514720593483,0.6817815130874978,0.6766489568469736,84.13394149211314,2.4707844040551663,20.13773184769277,18.187454698618733
RM + CRIM + NOX + B,4,83.74633281345153,0.716503127420248,0.7119305972173489,73.86635458009681,-13.53486579726598,4.132081646371624,18.47231301619644
RM + CRIM + NOX + ZN,4,86.27884981533755,0.6880408768005724,0.6830092780392913,83.47873903034849,0.040795619870436894,17.70774306350804,18.248399759842588
RM + CRIM + AGE + PTRATIO,4,84.06921485050198,0.7695994359575893,0.765883297827873,75.0918809121601,-38.30489308138124,-20.637945637743634,17.048967488389398
RM + CRIM + AGE + RAD,4,85.80003189745682,0.7281250698932579,0.7237399903754071,81.66134475228012,-13.085767274264072,4.581180169373532,18.522656929293916
RM + CRIM + AGE + DIS,4,87.24786141811603,0.7269598343693064,0.7225559607301018,87.15670528120671,-13.52845394593976,4.138493497697844,18.235465862843263
RM + CRIM + AGE + B,4,87.24786141811603,0.7269598343693064,0.7225559607301018,87.15670528120671,-13.52845394593976,4.138493497697844,18.372886258583495
RM + CRIM + AGE + ZN,4,87.20762962022968,0.7113660134859541,0.7067106266066953,87.00400205823905,-7.118919289284349,10.548028154353254,18.380241234408047
RM + CRIM + PTRATIO + RAD,4,86.31140579781426,0.7547202448214834,0.7507641197379589,83.60230804073967,-9.721140359596006,7.945807084041597,18.455153016851877
RM + CRIM + PTRATIO + DIS,4,85.8529958303733,0.735653330823923,0.7313896748694702,81.86237388053922,-12.963798141288692,4.703149302348912,18.046245329721692
RM + CRIM + PTRATIO + B,4,85.8529958303733,0.735653330823923,0.7313896748694702,81.86237388053922,-12.963798141288692,4.703149302348912,17.943753059489122
RM + CRIM + PTRATIO + ZN,4,85.82016194444721,0.728876209501901,0.7245032451390285,81.73775006388479,-8.339144485981478,9.327802957656125,18.022007174078045
RM + CRIM + RAD + DIS,4,88.15725654908157,0.6947611080724516,0.6898379001381363,90.60839212457944,7.512855847342735,25.179803290980338,19.591658589563078
RM + CRIM + RAD + B,4,86.92360659262572,0.748705782760112,0.7446526502239847,85.92596841344192,-6.7870059238133535,10.87994151982425,19.676642662161253
RM + CRIM + RAD + ZN,4,86.62466143070635,0.7018699035239806,0.697061353580819,84.7912965341331,3.9870869872305548,21.65403443086816,19.29848693936359
RM + CRIM + DIS + B,4,87.66986758050162,0.7324222028434562,0.7281064319215764,88.75846569197773,-2.5474190639772587,15.119528379660345,19.56684069459219
RM + CRIM + DIS + ZN,4,88.67447629457459,0.6761465037679165,0.6709230602803022,92.57154381723842,15.820090698418085,33.48703814205569,19.47507995174411
RM + CRIM + B + ZN,4,85.54738007506025,0.7427464692279311,0.7385972187316074,80.70238319461868,-9.367347990013116,8.299599453624488,19.131601014679887
RM + INDUS + TAX + NOX,4,85.54738007506025,0.7427464692279311,0.7385972187316074,80.70238319461868,-9.367347990013116,8.299599453624488,20.691319709683736
RM + INDUS + TAX + AGE,4,85.54738007506025,0.7427464692279311,0.7385972187316074,80.70238319461868,-9.367347990013116,8.299599453624488,20.285380960658163
RM + INDUS + TAX + PTRATIO,4,85.54738007506025,0.7427464692279311,0.7385972187316074,80.70238319461868,-9.367347990013116,8.299599453624488,20.170734887142228
RM + INDUS + TAX + RAD,4,85.54738007506025,0.7427464692279311,0.7385972187316074,80.70238319461868,-9.367347990013116,8.299599453624488,21.084846414727558
RM + INDUS + TAX + DIS,4,85.54738007506025,0.7427464692279311,0.7385972187316074,80.70238319461868,-9.367347990013116,8.299599453624488,20.958343207416508
RM + INDUS + TAX + B,4,85.54738007506025,0.7427464692279311,0.7385972187316074,80.70238319461868,-9.367347990013116,8.299599453624488,20.306207913309663
RM + INDUS + TAX + ZN,4,85.54738007506025,0.7427464692279311,0.7385972187316074,80.70238319461868,-9.367347990013116,8.299599453624488,20.832878504287816
RM + INDUS + NOX + AGE,4,85.54738007506025,0.7427464692279311,0.7385972187316074,80.70238319461868,-9.367347990013116,8.299599453624488,21.706548027634135
RM + INDUS + NOX + PTRATIO,4,98.85527836990813,0.845888092092929,0.843402416158944,131.2136471030788,16.378265368402595,34.0452128120402,19.683001401534707
RM + INDUS + NOX + RAD,4,98.85527836990813,0.845888092092929,0.843402416158944,131.2136471030788,16.378265368402595,34.0452128120402,21.251628639006302
RM + INDUS + NOX + DIS,4,98.85527836990813,0.845888092092929,0.843402416158944,131.2136471030788,16.378265368402595,34.0452128120402,21.78033577333727
RM + INDUS + NOX + B,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,20.942423300459005
RM + INDUS + NOX + ZN,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,21.991154805530915
RM + INDUS + AGE + PTRATIO,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,20.251408861725213
RM + INDUS + AGE + RAD,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,20.916421855025945
RM + INDUS + AGE + DIS,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,21.279965491798
RM + INDUS + AGE + B,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,20.61016067977261
RM + INDUS + AGE + ZN,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,21.71385380112641
RM + INDUS + PTRATIO + RAD,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,20.595951531991595
RM + INDUS + PTRATIO + DIS,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,20.960272822807237
RM + INDUS + PTRATIO + B,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,19.627696461704492
RM + INDUS + PTRATIO + ZN,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,20.83894032330476
RM + INDUS + RAD + DIS,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,21.429935408700967
RM + INDUS + RAD + B,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,20.79029255855286
RM + INDUS + RAD + ZN,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,21.459181732373075
RM + INDUS + DIS + B,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,21.206624382672533
RM + INDUS + DIS + ZN,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,22.566621445223237
RM + INDUS + B + ZN,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,21.190734460227933
RM + TAX + NOX + AGE,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,20.264709010924893
RM + TAX + NOX + PTRATIO,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,19.354065075874747
RM + TAX + NOX + RAD,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,20.826292852976604
RM + TAX + NOX + DIS,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,20.61951593824587
RM + TAX + NOX + B,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,20.149120558654346
RM + TAX + NOX + ZN,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,20.596947531590857
RM + TAX + AGE + PTRATIO,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,19.49113976183175
RM + TAX + AGE + RAD,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,20.36147502418358
RM + TAX + AGE + DIS,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,19.82583322615104
RM + TAX + AGE + B,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,19.659148580088527
RM + TAX + AGE + ZN,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,20.234720628763792
RM + TAX + PTRATIO + RAD,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,20.574535528073895
RM + TAX + PTRATIO + DIS,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,20.397801220850177
RM + TAX + PTRATIO + B,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,19.58484243739286
RM + TAX + PTRATIO + ZN,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,20.35502150352309
RM + TAX + RAD + DIS,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,21.302656841866206
RM + TAX + RAD + B,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,20.58023422342862
RM + TAX + RAD + ZN,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,21.03541878780231
RM + TAX + DIS + B,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,20.475908881390858
RM + TAX + DIS + ZN,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,20.882195277954757
RM + TAX + B + ZN,4,99.26697499498373,0.8842730489173882,0.8824064851902493,132.77627678499238,21.44579252949967,39.11273997313727,20.22760929868009
RM + NOX + AGE + PTRATIO,4,93.43453696243827,0.7631267839694339,0.7593062482270054,110.63876038950724,10.059264653684409,27.726212097322012,19.632948618916515
RM + NOX + AGE + RAD,4,93.43453696243827,0.7631267839694339,0.7593062482270054,110.63876038950724,10.059264653684409,27.726212097322012,21.077230244756702
RM + NOX + AGE + DIS,4,93.43453696243827,0.7631267839694339,0.7593062482270054,110.63876038950724,10.059264653684409,27.726212097322012,21.971555252672196
RM + NOX + AGE + B,4,93.43453696243827,0.7631267839694339,0.7593062482270054,110.63876038950724,10.059264653684409,27.726212097322012,21.024951660781333
RM + NOX + AGE + ZN,4,93.43453696243827,0.7631267839694339,0.7593062482270054,110.63876038950724,10.059264653684409,27.726212097322012,22.356899728901507
RM + NOX + PTRATIO + RAD,4,93.43453696243827,0.7631267839694339,0.7593062482270054,110.63876038950724,10.059264653684409,27.726212097322012,19.757531122185288
RM + NOX + PTRATIO + DIS,4,96.44483297445394,0.8631411491684068,0.8609337483485424,122.06459585477944,8.312995428472504,25.979942872110108,19.524307450961746
RM + NOX + PTRATIO + B,4,92.47761234609783,0.7730275300043131,0.7693666837140601,107.00667132739085,-6.161515434819648,11.505432008817955,18.769532652499088
RM + NOX + PTRATIO + ZN,4,93.51057137543887,0.7935969205599329,0.7902678386334803,110.92735549416665,3.6315985381379505,21.298545981775554,19.46825835297249
RM + NOX + RAD + DIS,4,93.51057137543887,0.7935969205599329,0.7902678386334803,110.92735549416665,3.6315985381379505,21.298545981775554,21.476173313279048
RM + NOX + RAD + B,4,93.51057137543887,0.7935969205599329,0.7902678386334803,110.92735549416665,3.6315985381379505,21.298545981775554,20.871130089406662
RM + NOX + RAD + ZN,4,93.51057137543887,0.7935969205599329,0.7902678386334803,110.92735549416665,3.6315985381379505,21.298545981775554,21.489366983093547
RM + NOX + DIS + B,4,101.21931177817336,0.866135509408621,0.8639764047216634,140.1865376923863,34.07238784475385,51.73933528839145,21.589415540170073
RM + NOX + DIS + ZN,4,101.21931177817336,0.866135509408621,0.8639764047216634,140.1865376923863,34.07238784475385,51.73933528839145,22.885815128148593
RM + NOX + B + ZN,4,101.21931177817336,0.866135509408621,0.8639764047216634,140.1865376923863,34.07238784475385,51.73933528839145,21.495067144947477
RM + AGE + PTRATIO + RAD,4,101.21931177817336,0.866135509408621,0.8639764047216634,140.1865376923863,34.07238784475385,51.73933528839145,20.225077956397705
RM + AGE + PTRATIO + DIS,4,95.17210437217292,0.7891881806474941,0.7857879900127762,117.2338458077528,21.78512977275477,39.452077216392375,21.091771024310518
RM + AGE + PTRATIO + B,4,97.54773664008022,0.8661465469816942,0.8639876203201087,126.25076085888264,-5.748488746422595,11.918458697215009,19.367298167241156
RM + AGE + PTRATIO + ZN,4,97.54773664008022,0.8661465469816942,0.8639876203201087,126.25076085888264,-5.748488746422595,11.918458697215009,20.830055508737065
RM + AGE + RAD + DIS,4,97.54773664008022,0.8661465469816942,0.8639876203201087,126.25076085888264,-5.748488746422595,11.918458697215009,20.890809828448862
RM + AGE + RAD + B,4,97.54773664008022,0.8661465469816942,0.8639876203201087,126.25076085888264,-5.748488746422595,11.918458697215009,20.4188339809534
RM + AGE + RAD + ZN,4,97.54773664008022,0.8661465469816942,0.8639876203201087,126.25076085888264,-5.748488746422595,11.918458697215009,21.170136983490448
RM + AGE + DIS + B,4,97.54773664008022,0.8661465469816942,0.8639876203201087,126.25076085888264,-5.748488746422595,11.918458697215009,21.326517774718024
RM + AGE + DIS + ZN,4,97.54773664008022,0.8661465469816942,0.8639876203201087,126.25076085888264,-5.748488746422595,11.918458697215009,23.44644636444465
RM + AGE + B + ZN,4,97.54773664008022,0.8661465469816942,0.8639876203201087,126.25076085888264,-5.748488746422595,11.918458697215009,21.37691544959918
RM + PTRATIO + RAD + DIS,4,97.54773664008022,0.8661465469816942,0.8639876203201087,126.25076085888264,-5.748488746422595,11.918458697215009,21.36473312193496
RM + PTRATIO + RAD + B,4,97.54773664008022,0.8661465469816942,0.8639876203201087,126.25076085888264,-5.748488746422595,11.918458697215009,20.400300180725697
RM + PTRATIO + RAD + ZN,4,97.54773664008022,0.8661465469816942,0.8639876203201087,126.25076085888264,-5.748488746422595,11.918458697215009,21.51056319819279
RM + PTRATIO + DIS + B,4,97.54773664008022,0.8661465469816942,0.8639876203201087,126.25076085888264,-5.748488746422595,11.918458697215009,20.58320150503197
RM + PTRATIO + DIS + ZN,4,97.54773664008022,0.8661465469816942,0.8639876203201087,126.25076085888264,-5.748488746422595,11.918458697215009,22.49016256950322
RM + PTRATIO + B + ZN,4,97.54773664008022,0.8661465469816942,0.8639876203201087,126.25076085888264,-5.748488746422595,11.918458697215009,20.895002016147448
RM + RAD + DIS + B,4,97.54773664008022,0.8661465469816942,0.8639876203201087,126.25076085888264,-5.748488746422595,11.918458697215009,21.503100609329724
RM + RAD + DIS + ZN,4,97.54773664008022,0.8661465469816942,0.8639876203201087,126.25076085888264,-5.748488746422595,11.918458697215009,22.35713855176729
RM + RAD + B + ZN,4,97.54773664008022,0.8661465469816942,0.8639876203201087,126.25076085888264,-5.748488746422595,11.918458697215009,21.355176361867155
RM + DIS + B + ZN,4,102.44840997082792,0.6597221991265874,0.6542338474995968,144.85168479548832,62.89582404693135,80.56277149056896,23.03947853875996
CRIM + INDUS + TAX + NOX,4,98.49844600649182,0.4595511026900845,0.4508341849915375,129.85925940937523,113.55034570592272,131.21729314956033,25.004056253805867
CRIM + INDUS + TAX + AGE,4,97.39745691755054,0.4640369121617408,0.4553923462288657,125.68036134450364,107.65175108205563,125.31869852569324,24.94983882161684
CRIM + INDUS + TAX + PTRATIO,4,94.1518082336563,0.5212667168978067,0.5135452123316423,113.36122472397523,83.13912330402655,100.80607074766417,22.83937891866801
CRIM + INDUS + TAX + RAD,4,97.10203973124823,0.470828791281259,0.46229377178579545,124.55908019778883,105.28134778167782,122.94829522531543,24.9641481888952
CRIM + INDUS + TAX + DIS,4,97.53790539321432,0.4605534292463612,0.4518526781051735,126.21344552223138,111.04735581162743,128.71430325526504,25.1820402887952
CRIM + INDUS + TAX + B,4,98.55571218121611,0.4576531730243517,0.4489056435570026,130.07661806364496,112.04585835352532,129.71280579716293,25.390183910490975
CRIM + INDUS + TAX + ZN,4,99.42982897161451,0.4629349754673494,0.4542726363619841,133.39440295412038,109.60477971912019,127.2717271627578,24.895320688404944
CRIM + INDUS + NOX + AGE,4,97.64487913732486,0.4647670312290043,0.45613424141011727,126.6194734990259,108.61971264071747,126.28666008435508,24.739048693819957
CRIM + INDUS + NOX + PTRATIO,4,94.64520103650274,0.5294946891674348,0.5219058938314257,115.2339392220083,78.82468467638535,96.49163212002296,21.848015483298983
CRIM + INDUS + NOX + RAD,4,96.9412695320686,0.4681061738866594,0.45952724120741195,123.94886318384295,108.56253323641664,126.22948068005425,24.9506795747827
CRIM + INDUS + NOX + DIS,4,96.41155190521293,0.4731085517756931,0.46461030261078495,121.93827471568272,107.6201230856945,125.28707052933211,24.230902980629544
CRIM + INDUS + NOX + B,4,98.35403741887106,0.46136336658838206,0.45267567895271077,129.31114428868904,112.09984552659205,129.76679297022966,24.972947357854054
CRIM + INDUS + NOX + ZN,4,99.27704096188594,0.46529470050402855,0.4566704214799,132.81448302157656,109.93945776377211,127.60640520740972,24.632005654323773
CRIM + INDUS + AGE + PTRATIO,4,94.58772862593906,0.5237303069149006,0.5160485376715926,115.01579778200636,79.37374030637295,97.04068775001056,22.529048882951123
CRIM + INDUS + AGE + RAD,4,96.48091484737161,0.4726891692288675,0.46418415582933314,122.20154768330082,103.50988658762623,121.17683403126384,24.984795839326054
CRIM + INDUS + AGE + DIS,4,93.88249630655805,0.4907727511076938,0.4825594083836243,112.33902831685191,94.68683298932149,112.3537804329591,23.803608746628854
CRIM + INDUS + AGE + B,4,97.43872057532793,0.467160040809969,0.45856584791980715,125.83698107976483,105.82333793793043,123.49028538156804,24.873317742329757
CRIM + INDUS + AGE + ZN,4,98.51588278561198,0.4675339820408658,0.45894582046087984,129.92544219288754,106.14764228952481,123.81458973316242,24.714515188534193
CRIM + INDUS + PTRATIO + RAD,4,91.71280839573775,0.5417990491620586,0.5344087112453175,104.10379265196349,72.55865115592087,90.22559859955848,22.539020781423716
CRIM + INDUS + PTRATIO + DIS,4,93.98234372622208,0.5199429884201143,0.5122001333946323,112.71800772092365,82.7098664800252,100.37681392366281,22.80987167027821
CRIM + INDUS + PTRATIO + B,4,94.88044227294718,0.519671903496014,0.5119246761330465,116.12681741456237,82.03870612949129,99.7056535731289,22.943054223227836
CRIM + INDUS + PTRATIO + ZN,4,95.2121499762633,0.5168349794156126,0.5090419952126386,117.38584231627482,84.32957440927328,101.99652185291089,22.82207683022788
CRIM + INDUS + RAD + DIS,4,96.4650448342399,0.4679992598874422,0.4594186027888525,122.14131169383307,107.31039572913551,124.97734317277312,25.229063816447173
CRIM + INDUS + RAD + B,4,97.21797495509682,0.46694244184194433,0.45834473929100794,124.99912223585955,107.22220401770733,124.88915146134494,25.446616630950615
CRIM + INDUS + RAD + ZN,4,98.11253027954248,0.47118913230294357,0.4626599247594426,128.39448332689574,106.18725917332387,123.85420661696148,25.02632544284343
CRIM + INDUS + DIS + B,4,97.72055953302687,0.4633309004447552,0.45467494722612223,126.90672490081039,109.37424890473108,127.04119634836869,25.055109474108377
CRIM + INDUS + DIS + ZN,4,95.51122744976057,0.5005076479034662,0.4924513196438447,118.5210163954714,93.70874083203222,111.37568827566983,24.02427966869146
CRIM + INDUS + B + ZN,4,99.4956598924919,0.4666457468150763,0.4580432588604808,133.64426983348045,107.64884340501368,125.31579084865129,24.858624343188577
CRIM + TAX + NOX + AGE,4,99.27833173225793,0.4341194250214858,0.42499231897344525,132.81938225070047,122.03556800507909,139.7025154487167,26.031465366332867
CRIM + TAX + NOX + PTRATIO,4,95.93670634401187,0.5256894095309286,0.5180392387169113,120.13595785646288,86.38386461398045,104.05081205761806,22.010085571428927
CRIM + TAX + NOX + RAD,4,97.11924615192251,0.4558882149491642,0.44711221841608617,124.624388636157,113.51515806672177,131.18210551035938,25.24201034681705
CRIM + TAX + NOX + DIS,4,100.06499321188187,0.42615778966516615,0.41690227014363657,135.80522304415535,130.133764574515,147.8007120181526,26.354931076349516
CRIM + TAX + NOX + B,4,100.56569657721676,0.4252925336215645,0.41602305835739617,137.70568540612544,129.28740916965262,146.95435661329023,26.55261526089539
CRIM + TAX + NOX + ZN,4,100.99115434338184,0.4418259777784518,0.4328231709684268,139.3205466736622,120.1798971399815,137.84684458361912,25.601072704127542
CRIM + TAX + AGE + PTRATIO,4,97.65987029877994,0.4866244852478798,0.4783442350099424,126.67637373193833,98.80701984637847,116.47396729001608,24.065509629781026
CRIM + TAX + AGE + RAD,4,97.18587697101655,0.45773890649428883,0.4489927598248419,124.87729159747579,109.1811654870852,126.8481129307228,25.437576700050478
CRIM + TAX + AGE + DIS,4,98.9025568538864,0.42586935321634267,0.4166091814940256,131.39309662459664,122.69178458510032,140.35873202873793,26.444247375008352
CRIM + TAX + AGE + B,4,99.2549495590012,0.4258279821844636,0.4165671431874388,132.73063321625824,120.98643384034978,138.6533812839874,26.72528351528972
CRIM + TAX + AGE + ZN,4,100.35173459410204,0.4393981343279856,0.4303561687526305,136.89357443593047,116.12521133467692,133.79215877831453,26.007409221965734
CRIM + TAX + PTRATIO + RAD,4,96.58689940964379,0.49079408828604487,0.48258108971001334,122.6038211359936,97.25117781828624,114.91812526192385,24.37523146774851
CRIM + TAX + PTRATIO + DIS,4,102.38787332477776,0.45032779001397116,0.44146210920774487,144.62191278814163,117.14523597848904,134.81218342212665,25.45335934341837
CRIM + TAX + PTRATIO + B,4,102.26344420688068,0.4511261449598478,0.442273340846297,144.14963145019135,116.91230360074758,134.5792510443852,25.83403922622211
CRIM + TAX + PTRATIO + ZN,4,100.58682933690524,0.4680946956673051,0.45951557785548747,137.7858965993649,109.37456849934654,127.04151594298415,24.910728448314803
CRIM + TAX + RAD + DIS,4,101.41092992150358,0.4169215106545172,0.40751701889088043,140.91384071146246,127.46275408023314,145.12970152387075,27.080274664494787
CRIM + TAX + RAD + B,4,101.30350211878462,0.41687670764377927,0.407471493250937,140.5060893164624,125.83096349210751,143.49791093574513,27.426671378231195
CRIM + TAX + RAD + ZN,4,97.01356417271732,0.4792096920904393,0.4708098484144786,124.22326366332277,103.10708036608844,120.77402780972605,24.784730641278458
CRIM + TAX + DIS + B,4,103.0396056026658,0.38280657052626876,0.3728518377928215,147.09561827917395,140.22967388288936,157.89662132652697,28.423362845381263
CRIM + TAX + DIS + ZN,4,100.24978077418713,0.439121248378856,0.4300748169010956,136.50660000990922,120.478132366676,138.1450798103136,26.39552647598381
CRIM + TAX + B + ZN,4,101.39131812683081,0.4315276390464736,0.42235872999883606,140.83940247076612,122.00611723603134,139.67306467966895,26.53472336189407
CRIM + NOX + AGE + PTRATIO,4,95.1948817219138,0.5229696753937493,0.5152756379001,117.32029918291443,83.84583766144755,101.51278510508516,22.08375677398348
CRIM + NOX + AGE + RAD,4,100.41334167876299,0.4267556107671935,0.4175097335215031,137.12740938439447,124.48643370525679,142.1533811488944,26.628721963248132
CRIM + NOX + AGE + DIS,4,98.72954735500824,0.44143063635522406,0.43242145307063096,130.7364243039276,120.6084923281046,138.2754397717422,25.74638977300039
CRIM + NOX + AGE + B,4,100.5023297740945,0.42999342378641336,0.42079976933135554,137.4651712960362,122.84261551514464,140.50956295878225,26.391773749888685
CRIM + NOX + AGE + ZN,4,102.08645479034571,0.4361276798410585,0.42703296499978527,143.47785301233966,121.3693938089848,139.0363412526224,26.006089417970998
CRIM + NOX + PTRATIO + RAD,4,92.54664097365114,0.5532641351409238,0.5460587179657774,107.268675375388,71.86603875799676,89.53298620163437,21.091359474341854
CRIM + NOX + PTRATIO + DIS,4,93.55836568349902,0.5328047756884302,0.5252693688446952,111.10876287001673,79.47008954354476,97.13703698718237,21.589650970466444
CRIM + NOX + PTRATIO + B,4,95.62233456211344,0.5241355010162144,0.5164602671616372,118.94273292424407,83.73638015574022,101.40332759937783,22.14247460491387
CRIM + NOX + PTRATIO + ZN,4,95.67225276539654,0.5208498327900994,0.5131216042867139,119.13220172570351,85.67009989249107,103.33704733612868,22.046158718550796
CRIM + NOX + RAD + DIS,4,100.25460670614449,0.4153491013305477,0.4059192481262017,136.5249172465834,132.4797037376827,150.14665118132032,27.067818276060656
